seller_id,category_en,customer_state,n,avg_price,avg_freight,avg_total,median_days,neg_rate
ea566164622c6b439516ab18062c42cd,sports_leisure,RJ,1,1599.0,24.94,1623.94,18.86,0.0
ea566164622c6b439516ab18062c42cd,telephony,MG,1,33.9,15.1,49.0,10.21,0.0
ea566164622c6b439516ab18062c42cd,telephony,PE,1,37.99,25.63,63.62,21.14,0.0
ea566164622c6b439516ab18062c42cd,telephony,RJ,2,33.9,16.16,50.06,15.96,50.0
ea566164622c6b439516ab18062c42cd,telephony,SC,2,76.25,14.78,91.03,19.61,0.0
ea566164622c6b439516ab18062c42cd,telephony,SP,3,49.26,7.53,56.79,7.03,66.67
ea65d8b58316a6f2362f2a9e4b3e86ad,computers_accessories,SP,3,444.23,15.29,459.53,4.17,33.33
ea65d8b58316a6f2362f2a9e4b3e86ad,consoles_games,RJ,1,81.9,16.76,98.66,4.15,0.0
ea65d8b58316a6f2362f2a9e4b3e86ad,construction_tools_construction,RS,1,35.9,15.35,51.25,22.02,0.0
ea65d8b58316a6f2362f2a9e4b3e86ad,construction_tools_construction,SP,1,37.9,11.85,49.75,15.73,100.0
ea65d8b58316a6f2362f2a9e4b3e86ad,garden_tools,RJ,1,14.9,15.23,30.13,5.3,0.0
ea65d8b58316a6f2362f2a9e4b3e86ad,housewares,SP,1,151.9,9.81,161.71,1.92,0.0
ea65d8b58316a6f2362f2a9e4b3e86ad,sports_leisure,RS,1,52.9,23.17,76.07,9.22,0.0
ea67327e24487bdfac5fbfa37ea124df,bed_bath_table,MG,3,148.15,25.5,173.65,6.99,0.0
ea67327e24487bdfac5fbfa37ea124df,bed_bath_table,PR,2,238.75,23.66,262.41,12.08,0.0
ea67327e24487bdfac5fbfa37ea124df,bed_bath_table,RJ,5,117.09,29.45,146.53,9.25,20.0
ea67327e24487bdfac5fbfa37ea124df,bed_bath_table,RS,2,184.3,62.46,246.75,10.74,0.0
ea67327e24487bdfac5fbfa37ea124df,bed_bath_table,SC,2,172.72,29.23,201.96,10.61,0.0
ea67327e24487bdfac5fbfa37ea124df,bed_bath_table,SP,16,204.84,23.21,228.05,6.61,31.25
ea6b12bf9ffe2bac34602ec631d97a47,consoles_games,SP,1,69.9,11.99,81.89,18.58,0.0
ea6b12bf9ffe2bac34602ec631d97a47,housewares,RJ,1,75.9,14.7,90.6,19.7,0.0
ea6b12bf9ffe2bac34602ec631d97a47,toys,SP,1,138.8,11.58,150.38,17.53,0.0
ea846a0e7ad98a741783e886d89dfa44,perfumery,MS,1,34.0,18.34,52.34,13.14,0.0
ea846a0e7ad98a741783e886d89dfa44,perfumery,RJ,1,69.0,18.58,87.58,7.42,0.0
ea8482cd71df3c1969d7b9473ff13abc,auto,MG,1,24.99,18.28,43.27,6.36,0.0
ea8482cd71df3c1969d7b9473ff13abc,auto,MT,1,24.99,17.11,42.1,12.96,0.0
ea8482cd71df3c1969d7b9473ff13abc,auto,PR,1,24.99,15.28,40.27,7.96,0.0
ea8482cd71df3c1969d7b9473ff13abc,auto,RJ,2,24.99,18.23,43.22,20.45,100.0
ea8482cd71df3c1969d7b9473ff13abc,auto,RS,1,24.99,18.23,43.22,15.82,0.0
ea8482cd71df3c1969d7b9473ff13abc,auto,SC,2,22.34,15.26,37.6,7.57,0.0
ea8482cd71df3c1969d7b9473ff13abc,auto,SP,16,26.32,8.92,35.24,6.15,12.5
ea8482cd71df3c1969d7b9473ff13abc,telephony,AL,4,31.74,28.08,59.82,27.57,0.0
ea8482cd71df3c1969d7b9473ff13abc,telephony,AM,4,34.49,20.24,54.72,38.67,50.0
ea8482cd71df3c1969d7b9473ff13abc,telephony,AP,2,44.94,21.15,66.1,25.75,0.0
ea8482cd71df3c1969d7b9473ff13abc,telephony,BA,55,31.66,17.87,49.53,19.92,16.36
ea8482cd71df3c1969d7b9473ff13abc,telephony,CE,23,34.25,21.68,55.93,22.21,30.43
ea8482cd71df3c1969d7b9473ff13abc,telephony,DF,19,30.2,14.54,44.74,14.13,15.79
ea8482cd71df3c1969d7b9473ff13abc,telephony,ES,31,32.43,15.9,48.33,12.96,9.68
ea8482cd71df3c1969d7b9473ff13abc,telephony,GO,35,27.6,15.62,43.22,16.23,17.14
ea8482cd71df3c1969d7b9473ff13abc,telephony,MA,16,34.49,26.82,61.31,19.46,18.75
ea8482cd71df3c1969d7b9473ff13abc,telephony,MG,121,34.02,15.59,49.61,10.73,14.05
ea8482cd71df3c1969d7b9473ff13abc,telephony,MS,9,35.21,16.15,51.36,15.37,11.11
ea8482cd71df3c1969d7b9473ff13abc,telephony,MT,15,29.36,17.26,46.62,16.12,13.33
ea8482cd71df3c1969d7b9473ff13abc,telephony,PA,21,28.75,25.27,54.02,22.16,38.1
ea8482cd71df3c1969d7b9473ff13abc,telephony,PB,5,34.59,30.03,64.62,18.12,0.0
ea8482cd71df3c1969d7b9473ff13abc,telephony,PE,31,29.71,23.85,53.57,17.81,9.68
ea8482cd71df3c1969d7b9473ff13abc,telephony,PI,11,30.25,26.5,56.75,17.97,18.18
ea8482cd71df3c1969d7b9473ff13abc,telephony,PR,68,33.68,15.82,49.5,9.95,11.76
ea8482cd71df3c1969d7b9473ff13abc,telephony,RJ,81,33.96,15.25,49.22,13.2,12.35
ea8482cd71df3c1969d7b9473ff13abc,telephony,RN,6,30.64,33.53,64.17,15.25,0.0
ea8482cd71df3c1969d7b9473ff13abc,telephony,RO,7,24.26,33.6,57.86,19.09,0.0
ea8482cd71df3c1969d7b9473ff13abc,telephony,RS,74,29.73,15.95,45.68,13.99,9.46
ea8482cd71df3c1969d7b9473ff13abc,telephony,SC,52,28.97,15.47,44.44,15.63,21.15
ea8482cd71df3c1969d7b9473ff13abc,telephony,SE,6,29.15,26.4,55.55,18.61,33.33
ea8482cd71df3c1969d7b9473ff13abc,telephony,SP,396,29.58,8.74,38.32,6.51,12.12
ea8482cd71df3c1969d7b9473ff13abc,telephony,TO,6,29.99,31.36,61.34,23.69,16.67
eaaa46e98c9e61f6764dd1d7a2ab8b3e,small_appliances,BA,1,98.0,27.64,125.64,11.1,0.0
ead2bab70821ea148476ae9bc08548ac,fashion_bags_accessories,AL,1,63.9,23.17,87.07,20.94,0.0
ead2bab70821ea148476ae9bc08548ac,fashion_bags_accessories,MG,1,19.9,12.48,32.38,4.78,0.0
ead2bab70821ea148476ae9bc08548ac,fashion_bags_accessories,RJ,1,62.9,15.54,78.44,3.87,0.0
ead2bab70821ea148476ae9bc08548ac,fashion_bags_accessories,SP,4,56.4,15.6,72.0,6.07,25.0
eaf6d55068dea77334e8477d3878d89e,auto,MG,1,17.0,18.23,35.23,11.23,0.0
eaf6d55068dea77334e8477d3878d89e,auto,SP,2,17.0,7.39,24.39,3.58,0.0
eb1bf309f4f6af9a97e9ddac3fdbeabe,sports_leisure,SP,1,22.3,8.88,31.18,8.49,0.0
eb3071b9f0b0ddaa2df5ea130f09f26b,baby,GO,1,700.0,69.99,769.99,25.85,0.0
eb3071b9f0b0ddaa2df5ea130f09f26b,baby,RJ,1,790.0,67.36,857.36,7.96,0.0
eb3071b9f0b0ddaa2df5ea130f09f26b,baby,SP,1,700.0,42.93,742.93,7.53,0.0
eb3071b9f0b0ddaa2df5ea130f09f26b,furniture_bedroom,DF,1,510.0,55.58,565.58,8.0,0.0
eb3071b9f0b0ddaa2df5ea130f09f26b,furniture_bedroom,MG,3,536.67,72.87,609.53,8.05,0.0
eb3071b9f0b0ddaa2df5ea130f09f26b,furniture_bedroom,SP,2,480.0,31.74,511.74,3.92,0.0
eb4a59a06b3948e851a7d7a830bcbc42,health_beauty,SP,1,32.0,21.15,53.15,11.08,0.0
eb4df17aed01d918c65f0f8d650900c0,auto,GO,1,318.98,20.11,339.09,8.42,0.0
eb4df17aed01d918c65f0f8d650900c0,auto,MG,4,358.99,18.13,377.12,12.06,0.0
eb4df17aed01d918c65f0f8d650900c0,auto,PE,1,318.98,38.92,357.9,15.97,0.0
eb4df17aed01d918c65f0f8d650900c0,auto,RJ,1,399.0,16.54,415.54,25.46,100.0
eb4df17aed01d918c65f0f8d650900c0,auto,SP,3,358.99,9.64,368.63,6.01,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,air_conditioning,SP,2,24.99,9.82,34.8,7.75,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,computers_accessories,PA,1,36.79,37.04,73.83,20.07,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,computers_accessories,SP,1,26.9,7.39,34.29,3.85,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,furniture_decor,SP,2,36.9,11.85,48.75,13.91,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,housewares,DF,1,19.9,14.1,34.0,20.06,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,housewares,MG,2,15.16,16.16,31.32,12.25,50.0
eb5b6204dde3a6e03b5f1bb8479f055b,housewares,RJ,2,19.9,15.1,35.0,16.67,50.0
eb5b6204dde3a6e03b5f1bb8479f055b,housewares,SP,6,16.84,8.37,25.21,3.44,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,small_appliances,RJ,1,19.13,15.23,34.36,9.16,0.0
eb5b6204dde3a6e03b5f1bb8479f055b,small_appliances,SC,1,19.13,15.23,34.36,6.25,0.0
eb72802c83dc7547529c9546d1a9b8ef,cool_stuff,SP,1,78.99,8.71,87.7,4.16,0.0
eb72802c83dc7547529c9546d1a9b8ef,garden_tools,SP,2,44.99,8.82,53.82,2.93,0.0
eb72802c83dc7547529c9546d1a9b8ef,health_beauty,RS,1,182.99,19.16,202.15,13.06,100.0
eb72802c83dc7547529c9546d1a9b8ef,health_beauty,SP,1,259.99,10.33,270.32,2.12,0.0
eb72802c83dc7547529c9546d1a9b8ef,housewares,MG,1,174.99,19.1,194.09,6.79,0.0
eb72802c83dc7547529c9546d1a9b8ef,small_appliances,SP,1,169.99,18.4,188.39,4.25,0.0
eb72802c83dc7547529c9546d1a9b8ef,toys,MG,1,106.99,24.36,131.35,13.44,0.0
eb9267cccc90f1b49c8d2f9887c7dd97,sports_leisure,SP,1,319.9,26.37,346.27,7.81,0.0
eb9cd5b35d95206585e2185318cb5c61,furniture_decor,ES,1,170.0,18.99,188.99,14.26,0.0
eb9cd5b35d95206585e2185318cb5c61,furniture_decor,MT,1,190.0,21.28,211.28,18.28,100.0
eba88037e1dca898cd02881f67ced679,stationery,MG,1,165.1,15.92,181.02,7.91,0.0
eba88037e1dca898cd02881f67ced679,stationery,RJ,2,132.1,21.16,153.26,23.13,50.0
eba88037e1dca898cd02881f67ced679,stationery,SC,1,82.8,15.33,98.13,8.91,0.0
eba88037e1dca898cd02881f67ced679,stationery,SP,2,163.0,9.96,172.96,2.93,0.0
ebd1417732defaf66c50b5a800eb293e,cool_stuff,SP,1,309.0,16.33,325.33,6.12,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,AL,1,74.9,38.07,112.97,27.14,100.0
ebd2d60905fb58271facef5596b620d3,health_beauty,BA,5,87.32,23.01,110.33,16.05,20.0
ebd2d60905fb58271facef5596b620d3,health_beauty,CE,1,55.9,29.32,85.22,32.81,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,DF,4,108.68,22.46,131.14,11.98,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,ES,2,55.9,20.42,76.32,13.82,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,GO,5,68.9,19.41,88.31,13.21,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,MG,11,73.85,18.97,92.82,8.05,9.09
ebd2d60905fb58271facef5596b620d3,health_beauty,PE,3,105.23,29.14,134.37,14.89,33.33
ebd2d60905fb58271facef5596b620d3,health_beauty,PR,5,52.14,17.64,69.78,8.97,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,RJ,8,110.32,18.36,128.68,9.72,12.5
ebd2d60905fb58271facef5596b620d3,health_beauty,RN,2,95.9,43.1,139.0,15.58,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,RO,1,130.0,53.26,183.26,12.38,100.0
ebd2d60905fb58271facef5596b620d3,health_beauty,RS,1,74.9,21.01,95.91,7.85,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,SC,1,59.9,17.67,77.57,23.14,0.0
ebd2d60905fb58271facef5596b620d3,health_beauty,SP,30,103.23,14.81,118.03,7.16,6.67
ebd2d60905fb58271facef5596b620d3,health_beauty,TO,1,199.0,22.02,221.02,12.03,0.0
ebe3dabc4955c9b0d695e7bda38bf5c3,computers_accessories,SP,1,55.0,11.89,66.89,23.45,0.0
ebef8d8c92b4fd3226e5d407bbff21ac,health_beauty,RJ,1,159.9,19.4,179.3,13.74,0.0
ebef8d8c92b4fd3226e5d407bbff21ac,sports_leisure,SP,2,46.9,14.48,61.38,53.31,50.0
ec21206b7894c503788a684a7bc822a6,housewares,MG,1,75.0,17.78,92.78,8.11,0.0
ec2e006556300a79a5a91e4876ab3a56,construction_tools_construction,SP,2,12.9,8.06,20.96,13.5,100.0
ec4608a1f76453166bb312b2968aeaf4,furniture_decor,MG,2,34.99,36.75,71.74,12.8,50.0
ec4608a1f76453166bb312b2968aeaf4,furniture_decor,PR,1,23.49,44.81,68.3,14.46,0.0
ec4608a1f76453166bb312b2968aeaf4,furniture_decor,RJ,4,34.07,42.8,76.87,12.95,75.0
ec4608a1f76453166bb312b2968aeaf4,furniture_decor,SP,10,31.52,20.19,51.72,9.05,10.0
ec5c1d94df153d473b37f880977ae58e,health_beauty,SP,1,113.09,38.37,151.46,6.26,0.0
ec5c1d94df153d473b37f880977ae58e,perfumery,PE,1,43.29,22.85,66.14,14.38,100.0
ec80e49e69745ab6c14f984bf2149423,housewares,BA,1,280.0,17.0,297.0,23.0,100.0
ec80e49e69745ab6c14f984bf2149423,housewares,ES,1,288.0,19.9,307.9,35.37,0.0
ec80e49e69745ab6c14f984bf2149423,housewares,MS,1,280.0,16.71,296.71,29.94,0.0
ec80e49e69745ab6c14f984bf2149423,housewares,RJ,1,288.0,19.9,307.9,11.82,0.0
ec80e49e69745ab6c14f984bf2149423,housewares,RS,1,288.0,19.9,307.9,16.82,0.0
ec80e49e69745ab6c14f984bf2149423,housewares,SP,7,326.43,13.56,339.99,6.35,0.0
ec8463980a4e0ea9f8517aea1ed0c419,construction_tools_lights,RS,1,29.9,18.31,48.21,6.97,0.0
ec8463980a4e0ea9f8517aea1ed0c419,construction_tools_lights,SC,1,29.9,13.69,43.59,15.48,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,BA,2,119.9,32.31,152.21,33.48,50.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,CE,1,174.9,40.21,215.11,26.93,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,MG,4,93.4,21.2,114.6,11.94,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,MS,1,34.9,19.84,54.74,12.74,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,MT,1,129.9,29.95,159.85,15.32,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,PA,1,55.9,22.45,78.35,51.08,100.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,PE,1,254.9,37.8,292.7,8.99,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,PR,1,55.9,16.64,72.54,32.16,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,RJ,8,123.65,24.46,148.11,20.74,25.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,RS,3,159.9,33.31,193.21,17.0,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,SP,11,90.35,13.33,103.69,4.15,0.0
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,TO,1,174.9,40.21,215.11,10.39,0.0
ec933281fb017b5020d06df29c3f77e8,baby,MG,2,184.0,33.43,217.43,10.47,0.0
ec933281fb017b5020d06df29c3f77e8,baby,RJ,2,176.5,19.1,195.6,12.57,0.0
ec933281fb017b5020d06df29c3f77e8,baby,RO,1,169.0,38.73,207.73,15.51,0.0
ec933281fb017b5020d06df29c3f77e8,baby,SC,1,169.0,59.33,228.33,8.04,0.0
ec933281fb017b5020d06df29c3f77e8,baby,SP,2,186.5,13.86,200.36,3.09,0.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,DF,1,59.9,17.7,77.6,45.14,0.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,ES,1,99.9,19.53,119.43,24.15,0.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,MG,1,69.9,19.48,89.38,33.74,100.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,PR,3,58.26,10.7,68.97,18.15,33.33
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,RJ,1,131.99,17.55,149.54,19.72,100.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,SC,1,59.9,14.87,74.77,21.93,100.0
ecccfa2bb93b34a3bf033cc5d1dcdc69,health_beauty,SP,4,78.67,13.25,91.92,46.16,25.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,AL,1,65.5,50.96,116.46,22.8,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,BA,7,64.16,21.57,85.72,12.89,42.86
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,CE,1,68.49,37.17,105.66,8.84,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,ES,1,69.5,18.59,88.09,9.09,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,GO,2,56.15,18.27,74.42,21.11,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,MS,1,58.5,18.29,76.79,20.3,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,PA,2,57.8,37.2,95.0,32.04,50.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,PE,1,69.5,37.4,106.9,8.86,100.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,PR,3,61.92,18.39,80.3,7.67,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,RJ,10,68.56,19.45,88.01,14.28,10.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,RS,8,70.23,17.69,87.93,10.28,25.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,SC,1,59.5,18.52,78.02,13.45,0.0
ececbfcff9804a2d6b40f589df8eef2b,health_beauty,SP,26,67.02,13.2,80.22,7.15,7.69
ececbfcff9804a2d6b40f589df8eef2b,toys,TO,1,64.99,37.14,102.13,16.42,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,AM,1,84.99,51.09,136.08,38.1,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,BA,2,83.12,22.29,105.41,27.59,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,ES,1,27.99,15.1,43.09,21.78,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,GO,3,55.41,15.19,70.6,18.13,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,MG,4,51.56,16.02,67.58,11.11,25.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,MS,1,69.5,18.59,88.09,8.15,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,PA,2,53.0,31.46,84.46,16.03,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,PR,2,53.12,16.77,69.9,10.33,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,RJ,1,27.99,15.1,43.09,17.08,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,RS,1,74.99,15.27,90.26,15.81,0.0
ececbfcff9804a2d6b40f589df8eef2b,watches_gifts,SP,13,70.78,12.33,83.11,8.17,7.69
ed4311e67debd72b8610a5347a743087,housewares,CE,1,97.0,27.34,124.34,14.34,0.0
ed4311e67debd72b8610a5347a743087,housewares,DF,2,184.5,25.43,209.93,6.51,0.0
ed4311e67debd72b8610a5347a743087,housewares,ES,3,99.0,22.2,121.2,11.24,33.33
ed4311e67debd72b8610a5347a743087,housewares,MG,1,97.0,26.98,123.98,6.12,0.0
ed4311e67debd72b8610a5347a743087,housewares,PR,4,137.0,38.94,175.94,8.93,0.0
ed4311e67debd72b8610a5347a743087,housewares,RJ,3,128.67,19.68,148.35,10.47,0.0
ed4311e67debd72b8610a5347a743087,housewares,RS,2,144.5,26.56,171.06,11.86,0.0
ed4311e67debd72b8610a5347a743087,housewares,SP,9,165.89,27.83,193.71,3.86,0.0
ed46f1eb4a638113deb2a1137b5f22e9,health_beauty,PR,1,585.0,37.86,622.86,5.7,0.0
ed46f1eb4a638113deb2a1137b5f22e9,health_beauty,SC,1,1150.0,53.68,1203.68,4.95,100.0
ed46f1eb4a638113deb2a1137b5f22e9,health_beauty,SP,2,867.5,62.57,930.07,9.39,0.0
ed49da7cadefc454d6a67de249eab240,sports_leisure,SP,1,21.5,8.72,30.22,7.19,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,BA,1,544.99,25.75,570.74,9.83,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,ES,1,24.99,15.23,40.22,6.98,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,MA,1,89.99,22.95,112.94,23.87,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,MG,1,35.99,18.23,54.22,14.98,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,PE,1,35.99,17.63,53.62,17.04,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,PR,3,127.32,14.97,142.3,21.26,33.33
ed4acab38528488b65a9a9c603ff024a,computers_accessories,RJ,3,783.12,26.1,809.23,11.98,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,RS,1,112.99,27.77,140.76,12.04,0.0
ed4acab38528488b65a9a9c603ff024a,computers_accessories,SP,13,159.61,9.78,169.39,5.31,30.77
ed4acab38528488b65a9a9c603ff024a,consoles_games,MG,1,4099.99,75.27,4175.26,8.5,0.0
ed4acab38528488b65a9a9c603ff024a,consoles_games,SP,2,244.26,10.99,255.24,6.04,50.0
ed4acab38528488b65a9a9c603ff024a,cool_stuff,RJ,1,824.99,19.52,844.51,9.46,0.0
ed4acab38528488b65a9a9c603ff024a,telephony,SP,2,180.94,9.08,190.02,7.51,0.0
ed859002ad59dbf8cf3602696a6c3000,air_conditioning,SC,1,149.9,19.33,169.23,32.87,0.0
ed859002ad59dbf8cf3602696a6c3000,air_conditioning,SP,3,149.9,19.33,169.23,29.77,0.0
ed859002ad59dbf8cf3602696a6c3000,auto,SP,1,294.9,20.34,315.24,8.03,100.0
ed859002ad59dbf8cf3602696a6c3000,housewares,SP,1,419.9,31.13,451.03,7.11,0.0
ed8cb7b190ceb6067227478e48cf8dde,electronics,MG,1,49.99,18.45,68.44,7.8,0.0
ed8cb7b190ceb6067227478e48cf8dde,electronics,RJ,1,49.99,18.45,68.44,8.02,0.0
ed8cb7b190ceb6067227478e48cf8dde,electronics,SP,2,49.99,10.31,60.3,7.09,50.0
ed8cb7b190ceb6067227478e48cf8dde,home_appliances,RS,1,14.99,19.32,34.31,9.38,0.0
ed8cb7b190ceb6067227478e48cf8dde,housewares,MG,2,51.72,20.3,72.03,8.31,50.0
ed8cb7b190ceb6067227478e48cf8dde,housewares,RJ,1,27.99,19.39,47.38,5.17,0.0
ed8cb7b190ceb6067227478e48cf8dde,portateis_cozinha_e_preparadores_de_alimentos,BA,1,21.52,23.3,44.82,13.02,0.0
ed8cb7b190ceb6067227478e48cf8dde,portateis_cozinha_e_preparadores_de_alimentos,SP,5,19.62,10.25,29.87,4.96,40.0
ed9eef5be0992d413d251fadba1a410d,furniture_decor,BA,1,44.9,19.58,64.48,12.67,0.0
ed9eef5be0992d413d251fadba1a410d,furniture_decor,RJ,2,44.9,16.33,61.23,9.46,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,AM,2,670.15,64.86,735.01,20.98,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,BA,3,646.32,33.68,680.0,17.75,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,CE,3,388.32,47.73,436.04,15.99,33.33
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,DF,2,772.32,21.72,794.05,12.66,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,GO,4,418.65,19.37,438.02,12.49,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,MG,43,438.11,19.02,457.13,7.86,9.3
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,MS,2,645.65,23.7,669.36,14.89,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,MT,1,149.65,26.33,175.98,32.98,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,PA,2,819.65,56.78,876.44,22.47,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,PE,11,357.29,42.42,399.7,10.41,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,PI,1,149.65,34.85,184.5,14.88,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,PR,8,377.82,19.41,397.23,8.01,25.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,RJ,24,383.08,12.27,395.35,3.47,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,RN,2,719.65,47.3,766.95,9.67,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,RS,11,347.56,21.33,368.89,13.98,9.09
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,SC,2,287.3,18.45,305.75,11.72,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,SE,3,305.77,31.22,336.99,20.58,0.0
edb1ef5e36e0c8cd84eb3c9b003e486d,health_beauty,SP,41,618.27,21.09,639.36,7.01,9.76
edb58a1390adf273840030a3d6253829,home_appliances,MG,1,39.9,18.38,58.28,5.5,0.0
edb65fe661681b1c0de8bd47c8655855,small_appliances,MG,1,69.0,15.24,84.24,14.11,0.0
edc518ba25576a0188a0e8f2c3af186f,agro_industry_and_commerce,SP,1,56.81,25.38,82.19,4.19,0.0
edc518ba25576a0188a0e8f2c3af186f,housewares,SC,1,733.3,134.82,868.12,12.79,0.0
edc518ba25576a0188a0e8f2c3af186f,housewares,SP,2,320.45,23.01,343.46,4.55,50.0
edc518ba25576a0188a0e8f2c3af186f,pet_shop,SP,1,19.98,11.16,31.14,1.83,100.0
edc518ba25576a0188a0e8f2c3af186f,stationery,RS,1,88.21,16.81,105.02,12.02,0.0
edd066cd02126d7800f9b66e980e9931,housewares,DF,1,99.0,14.56,113.56,2.45,0.0
edd066cd02126d7800f9b66e980e9931,housewares,MG,2,127.5,31.65,159.14,10.06,0.0
edd066cd02126d7800f9b66e980e9931,housewares,RJ,1,224.0,26.61,250.61,13.28,0.0
edd066cd02126d7800f9b66e980e9931,housewares,SC,1,299.9,57.62,357.52,30.31,0.0
edd066cd02126d7800f9b66e980e9931,housewares,SP,1,109.8,24.15,133.95,5.22,0.0
ede0c03645598cdfc63ca8237acbe73d,audio,SP,1,22.9,11.85,34.75,27.09,100.0
ede0c03645598cdfc63ca8237acbe73d,auto,RJ,1,18.0,15.1,33.1,15.28,0.0
ede0c03645598cdfc63ca8237acbe73d,auto,SP,4,21.75,12.56,34.3,15.47,25.0
ede0c03645598cdfc63ca8237acbe73d,computers_accessories,BA,3,38.54,20.36,58.9,21.01,33.33
ede0c03645598cdfc63ca8237acbe73d,computers_accessories,CE,1,30.21,25.63,55.84,28.45,0.0
ede0c03645598cdfc63ca8237acbe73d,computers_accessories,ES,1,56.0,15.14,71.14,22.09,0.0
